This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
néerlandais,nld(Dutch),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000054943651,http://data.europeana.eu/item/9200365/BibliographicResource_1000055055449,http://data.europeana.eu/item/9200365/BibliographicResource_1000055055508,http://data.europeana.eu/item/9200365/BibliographicResource_1000055122661,http://data.europeana.eu/item/9200365/BibliographicResource_1000055185528,http://data.europeana.eu/item/9200365/BibliographicResource_1000055185813,http://data.europeana.eu/item/9200365/BibliographicResource_1000055185842,http://data.europeana.eu/item/9200365/BibliographicResource_1000055185858,http://data.europeana.eu/item/9200365/BibliographicResource_1000055185993,http://data.europeana.eu/item/9200365/BibliographicResource_1000055458880
német,deu(German),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1057590,http://data.europeana.eu/item/2051912/data_euscreenXL_1068738,http://data.europeana.eu/item/2051912/data_euscreenXL_1078522,http://data.europeana.eu/item/2051912/data_euscreenXL_1080784,http://data.europeana.eu/item/2051912/data_euscreenXL_1083142,http://data.europeana.eu/item/2051912/data_euscreenXL_1087540,http://data.europeana.eu/item/2051912/data_euscreenXL_1094236,http://data.europeana.eu/item/2051912/data_euscreenXL_1097738,http://data.europeana.eu/item/2051912/data_euscreenXL_1106418,http://data.europeana.eu/item/2051912/data_euscreenXL_1134066
occitan,oci(Occitan),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000054898187,http://data.europeana.eu/item/9200365/BibliographicResource_1000054898197,http://data.europeana.eu/item/9200365/BibliographicResource_1000055616367,http://data.europeana.eu/item/9200365/BibliographicResource_1000055630915,http://data.europeana.eu/item/9200365/BibliographicResource_2000092771293,http://data.europeana.eu/item/9200365/BibliographicResource_2000092771296,http://data.europeana.eu/item/9200365/BibliographicResource_2000092771324,http://data.europeana.eu/item/9200365/BibliographicResource_2000092771331,http://data.europeana.eu/item/9200365/BibliographicResource_2000092771342,http://data.europeana.eu/item/9200365/BibliographicResource_2000092776694
olasz,ita(Italian),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1009706,http://data.europeana.eu/item/2051912/data_euscreenXL_1037810,http://data.europeana.eu/item/2051912/data_euscreenXL_1060676,http://data.europeana.eu/item/2051912/data_euscreenXL_1077724,http://data.europeana.eu/item/2051912/data_euscreenXL_1101352,http://data.europeana.eu/item/2051912/data_euscreenXL_1147172,http://data.europeana.eu/item/2051912/data_euscreenXL_1212934,http://data.europeana.eu/item/2051912/data_euscreenXL_1235012,http://data.europeana.eu/item/2051912/data_euscreenXL_1263802,http://data.europeana.eu/item/2051912/data_euscreenXL_1382674
oriya,ori(Oriya),,,y,,,,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb414639671,,,,,,,,,
orosz,rus(Russian),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1084976,http://data.europeana.eu/item/2051912/data_euscreenXL_1088166,http://data.europeana.eu/item/2051912/data_euscreenXL_1133014,http://data.europeana.eu/item/2051912/data_euscreenXL_1147172,http://data.europeana.eu/item/2051912/data_euscreenXL_1168608,http://data.europeana.eu/item/2051912/data_euscreenXL_1297642,http://data.europeana.eu/item/2051912/data_euscreenXL_1305790,http://data.europeana.eu/item/2051912/data_euscreenXL_1309242,http://data.europeana.eu/item/2051912/data_euscreenXL_1313426,http://data.europeana.eu/item/2051912/data_euscreenXL_1316146
ourdou,urd(Urdu),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_1000055756831,http://data.europeana.eu/item/9200365/BibliographicResource_1000055756844,http://data.europeana.eu/item/9200365/BibliographicResource_3000022719319,http://data.europeana.eu/item/9200365/BibliographicResource_3000126217612,,,,,,
pamona,pmf(Pamona),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_34093_,http://data.europeana.eu/item/2059208/archives_items_34091_,http://data.europeana.eu/item/2059208/archives_items_34092_,http://data.europeana.eu/item/2059208/archives_items_34094_,http://data.europeana.eu/item/2059208/archives_items_34096_,http://data.europeana.eu/item/2059208/archives_items_34097_,http://data.europeana.eu/item/2059208/archives_items_34095_,http://data.europeana.eu/item/2059208/archives_items_34099_,http://data.europeana.eu/item/2059208/archives_items_34098_,
persa,fas(Persian),,,y,,,,http://data.europeana.eu/item/919100/cdm_ref_collection_manuscrits_id_15346,,,,,,,,,
persan,fas(Persian),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_3000134382318,http://data.europeana.eu/item/9200365/BibliographicResource_3000134397930,http://data.europeana.eu/item/2059208/archives_items_39500_,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9239,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9382,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9383,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9380,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9386,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9387,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9388
