This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
"deutsch, englisch",deu(German),eng(English),,y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000174135,,,,,,,,,
dut ; fre,fra(French),nld(Dutch),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258419,,,,,,,,,
dut ; lat,nld(Dutch),lat(Latin),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126257746,http://data.europeana.eu/item/9200397/BibliographicResource_3000126262102,http://data.europeana.eu/item/9200397/BibliographicResource_3000126262103,http://data.europeana.eu/item/9200397/BibliographicResource_3000126262108,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268464,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268466,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268468,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268489,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268608,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268754
"el
 Greek",ell(Greek),,,y,,,,http://data.europeana.eu/item/9200106/97B16FF79BFD484C6ECFDD29FA8202C9E2CA28CA,http://data.europeana.eu/item/9200106/0C75C112361607C86807B356D9C253D2CC76BF6B,http://data.europeana.eu/item/9200106/90C85B25C187BE00F302003CAC22FFE954B7C800,http://data.europeana.eu/item/9200106/F5F8EE05A581B551F9CEBD1D8FD2E6ECD183059A,http://data.europeana.eu/item/9200106/D7CF4ADAE63D265FBB89564781307FDDF52CFD1C,http://data.europeana.eu/item/9200106/D431DCDCC9C4159D14413A753986A4453C6713B3,http://data.europeana.eu/item/9200106/84DE05073B21422917B5B3137F70E4781F2F65E0,http://data.europeana.eu/item/9200106/6292D29D792BB4AFB5A270FAD89E62E15195CD55,http://data.europeana.eu/item/9200106/A7E45A2FFC9187E9D6978C1FDF745BCEDE87C82F,http://data.europeana.eu/item/9200106/84E1ED0F5A6842C9D0564C9B370275904DADFC86
el - la,ell(Greek),lat(Latin),,y,,,,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_64,,,,,,,,,
el la,ell(Greek),lat(Latin),,y,,,,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_506,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_508,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_315,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_510,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_511,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_455,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_366,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_462,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_478,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_493
"el, en",ell(Greek),eng(English),,y,,,,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1505,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1506,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1507,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1508,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1518,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1513,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1510,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1514,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1517,http://data.europeana.eu/item/2021726/easyconsole_cfm_page_document_viewer_s_id_1509
"en
 English",eng(English),,,y,,,,http://data.europeana.eu/item/9200106/C0F466D7D71332C61B3ED392AC27311C43827AAC,http://data.europeana.eu/item/9200106/68518F5C0B3CBD8B609E6ED4486869823B1D6F71,http://data.europeana.eu/item/9200106/2E5012AACE780B82B719C6C44904AD7508F9C31E,http://data.europeana.eu/item/9200106/D7A8140F7C870A165597FB4BE2158EDC5B5188FD,http://data.europeana.eu/item/9200106/6D3806450C0AEA7D16F385FACAC13DB7DBE811C5,http://data.europeana.eu/item/9200106/09A3037CB31C37BD97D955E7804A5F0F28C73775,http://data.europeana.eu/item/9200106/99D5CF54D74D4A56979A278A9D40E51F8834A45C,http://data.europeana.eu/item/9200106/BB65705A8B9A227930A32E6106003926423B9C3F,http://data.europeana.eu/item/9200106/F687166B0C605923FB9EDDD3BBE05E53D14D78CD,http://data.europeana.eu/item/9200106/5F488D9B9254A5C400C358DF37FD778EFD3B71D2
en ; ita,ita(Italian),eng(English),,y,,,,http://data.europeana.eu/item/91915/25AE9C4796636DE6804D2AC12E2895976DE70780,,,,,,,,,
en he,heb(Hebrew),eng(English),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000053647,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000092742,,,,,,,,
en la,lat(Latin),eng(English),,y,,,,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_534,,,,,,,,,
"en,el",ell(Greek),eng(English),,y,,,,http://data.europeana.eu/item/2021717/items_show_445,,,,,,,,,
en; fr,fra(French),eng(English),,y,,,,http://data.europeana.eu/item/08627/147925,http://data.europeana.eu/item/08627/146888,http://data.europeana.eu/item/08627/147943,http://data.europeana.eu/item/08627/147921,http://data.europeana.eu/item/08627/147942,http://data.europeana.eu/item/08627/147958,,,,
en; ga,gle(Irish),eng(English),,y,,,,http://data.europeana.eu/item/2059213/data_sounds_6388,,,,,,,,,
"end, lat",end(Ende),lat(Latin),,y,,,,http://data.europeana.eu/item/91912/8A29D54918AD0D8076A043F63C0F20747BAB1590,,,,,,,,,
eng  ita,ita(Italian),eng(English),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_02ae8856_d046_49c5_bcf3_cae77ac50da5,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_07e51014_6a1b_42bc_9562_cf0961d4ccaa,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0c9c55c9_346d_4c75_a90e_c5cbaefce441,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0eed4284_9358_4b5c_9beb_93b1da90908f,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1220bf32_e135_4f7f_b559_7051c2453559,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_171c934b_c09e_4471_9232_a42b362f08b8,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1758e4fc_4018_4c4d_9f9d_acc01e760086,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1787eeaf_348b_40c9_9229_b36cfd950fe8,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_18513384_866b_4286_94c7_002549a84820,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1c9dfcbc_3fdd_4f2e_ad46_4a56290c35ef
eng  pol,pol(Polish),eng(English),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0179a95c_1935_4bb2_bba6_cf10ccfa83c7,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_7010d9b1_4aa7_4783_be25_f23c7783adeb,,,,,,,,
eng ; fre,fra(French),eng(English),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126261783,http://data.europeana.eu/item/9200397/BibliographicResource_3000126261964,http://data.europeana.eu/item/9200397/BibliographicResource_3000126273271,http://data.europeana.eu/item/9200397/BibliographicResource_3000126273293,http://data.europeana.eu/item/9200397/BibliographicResource_3000126278658,http://data.europeana.eu/item/9200397/BibliographicResource_3000126279009,,,,
eng ; lat,lat(Latin),eng(English),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256476,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256548,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256568,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256602,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256604,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256624,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256625,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256635,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256815,http://data.europeana.eu/item/9200397/BibliographicResource_3000126256823
eng ; tuk,tuk(Turkmen),eng(English),,y,,,,http://data.europeana.eu/item/91943/ECDA86F6C34097CC5CA4AD03DDF70C9C88BB8CB5,,,,,,,,,
eng heb,heb(Hebrew),eng(English),,y,,,,http://data.europeana.eu/item/2022701/0000002447,,,,,,,,,
eng;,eng(English),,,y,,,,http://data.europeana.eu/item/91928/u__comercUPF_13049,http://data.europeana.eu/item/91928/u__comercUPF_13440,http://data.europeana.eu/item/91928/u__comercUPF_13547,http://data.europeana.eu/item/91928/u__comercUPF_14219,http://data.europeana.eu/item/91928/u__comercUPF_2501,http://data.europeana.eu/item/91928/u__comercUPF_3203,http://data.europeana.eu/item/91928/u__comercUPF_6810,,,
englisch (eng),eng(English),,,y,,,,http://data.europeana.eu/item/9200235/9783731502074,http://data.europeana.eu/item/9200235/9783731501718,http://data.europeana.eu/item/9200235/9783731502371,http://data.europeana.eu/item/9200235/9783866444027,http://data.europeana.eu/item/9200235/9783731500322,http://data.europeana.eu/item/9200235/9783866446571,http://data.europeana.eu/item/9200235/9783866446274,http://data.europeana.eu/item/9200235/9783866447240,http://data.europeana.eu/item/9200235/9783866447882,http://data.europeana.eu/item/9200235/9783866448568
"englisch, deutsch",deu(German),eng(English),,y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000178321,,,,,,,,,
"englisch, französisch",fra(French),eng(English),,y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000171979,,,,,,,,,
"englisch, französisch, italienisch",fra(French),ita(Italian),eng(English),y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000173231,,,,,,,,,
"englisch, französisch, spanisch",fra(French),spa(Spanish),eng(English),y,,,,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000116463,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000131639,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000138433,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000000144210,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000100755100,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000100755409,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000100755306,http://data.europeana.eu/item/09403/index_php_option_com_mdm_Itemid_2_form_display_oaiid_IHS_000101336305,,
english (еn),eng(English),,,y,,,,http://data.europeana.eu/item/9200238/BibliographicResource_3000055520153,,,,,,,,,
