This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
Română,ron(Romanian),,,y,,,,http://data.europeana.eu/item/9200375/BibliographicResource_3000115013496,http://data.europeana.eu/item/9200375/BibliographicResource_3000147720055,http://data.europeana.eu/item/2020601/attachments_100011_10286_100011_original_100011_pdf,http://data.europeana.eu/item/2020601/attachments_100057_10293_100057_original_100057_tif,http://data.europeana.eu/item/2020601/attachments_101683_9561_101683_original_101683_pdf,http://data.europeana.eu/item/2020601/attachments_102315_10099_102315_original_102315_jpg,http://data.europeana.eu/item/2020601/attachments_103515_10596_103515_original_103515_jpg,http://data.europeana.eu/item/2020601/attachments_103518_10596_103518_original_103518_jpg,http://data.europeana.eu/item/2020601/attachments_103519_10596_103519_original_103519_jpg,http://data.europeana.eu/item/2020601/attachments_103521_10596_103521_original_103521_jpg
Rosyjski,rus(Russian),,,y,,,,http://data.europeana.eu/item/2025902/_E1989_waw003,,,,,,,,,
Roumain,ron(Romanian),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_3422_,http://data.europeana.eu/item/2059208/archives_items_36874_,http://data.europeana.eu/item/2059208/archives_items_36873_,http://data.europeana.eu/item/2059208/archives_items_36875_,http://data.europeana.eu/item/2059208/archives_items_36876_,http://data.europeana.eu/item/2059208/archives_items_36877_,http://data.europeana.eu/item/2059208/archives_items_36878_,http://data.europeana.eu/item/2059208/archives_items_36879_,,
Ruski,rus(Russian),,,y,,,,http://data.europeana.eu/item/2020601/attachments_205260_18026_205260_original_205260_jpg,http://data.europeana.eu/item/2020601/attachments_205261_18026_205261_original_205261_jpg,,,,,,,,
Russe,rus(Russian),,,y,,,,http://data.europeana.eu/item/2020601/attachments_111445_11073_111445_original_111445_jpg,http://data.europeana.eu/item/2020601/attachments_121974_11281_121974_original_121974_JPG,http://data.europeana.eu/item/2020601/attachments_162262_12552_162262_original_162262_jpg,http://data.europeana.eu/item/2020601/attachments_164754_15592_164754_original_164754_pdf,http://data.europeana.eu/item/2020601/attachments_87378_9170_87378_original_87378_tif,,,,,
Russian,rus(Russian),,,y,,,,http://data.europeana.eu/item/9200132/8CF858522B157D4239AB25831C01293E5C79BCDA,http://data.europeana.eu/item/9200132/388639EF8129F0539D6FB458D4C4C065B26933AD,http://data.europeana.eu/item/9200132/B396869B6BA94B84BA085A9A0DC8C15999AF3D7E,http://data.europeana.eu/item/9200132/360DE9B4F6CAA4D718FEC5908F5FE59B4A878E1F,http://data.europeana.eu/item/9200132/9FA7BD9B3ABB71E85B4C9ACD14DE860CF3108F69,http://data.europeana.eu/item/9200132/DB53FA3C101F3495617256C626B0DED173279D2A,http://data.europeana.eu/item/9200132/58859DB16AA1029878AD5DB6CA78F011DD73F4A7,http://data.europeana.eu/item/9200132/8A70FDF5220BFF9256FFF553F9701FCA59B6D1AD,http://data.europeana.eu/item/9200132/DEEE7959C6A9591CCC883C3695FE4660D16CEDCF,http://data.europeana.eu/item/08701/2998B0B04E7E02C3D65281592902902E0B91D8AA
Russian;,rus(Russian),,,y,,,,http://data.europeana.eu/item/9200235/download_type_document_docid_432175,,,,,,,,,
Russisch,rus(Russian),,,y,,,,http://data.europeana.eu/item/2059217/data_sounds_194D41F0_3AC_00050_00000CF8_194C99C6,http://data.europeana.eu/item/2020601/attachments_69004_5791_69004_original_69004_pdf,http://data.europeana.eu/item/2020601/attachments_74770_7133_74770_original_74770_JPG,,,,,,,
Russisch?,rus(Russian),,,y,,,,http://data.europeana.eu/item/2032014/7cc78396133864509642078208f9970d,,,,,,,,,
Réunion Creole French,rcf(Réunion Creole French),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_56835_,http://data.europeana.eu/item/2059208/archives_items_56836_,http://data.europeana.eu/item/2059208/archives_items_56837_,http://data.europeana.eu/item/2059208/archives_items_57536_,http://data.europeana.eu/item/2059208/archives_items_57543_,http://data.europeana.eu/item/2059208/archives_items_57537_,http://data.europeana.eu/item/2059208/archives_items_57541_,http://data.europeana.eu/item/2059208/archives_items_57538_,http://data.europeana.eu/item/2059208/archives_items_57539_,http://data.europeana.eu/item/2059208/archives_items_57542_
