This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
Irish,gle(Irish),,,y,,,,http://data.europeana.eu/item/08701/8480F9716CF18D23B442DF13821C67B455470D25,http://data.europeana.eu/item/08701/FFD9140D70E50F2F9186617B376890B10800DB87,http://data.europeana.eu/item/08701/5E37A446C7D9D598EDF6B4DDDC6ACB92494A6392,http://data.europeana.eu/item/08701/70E73AE8799606887677F09CDB680B8B7FA4E96D,http://data.europeana.eu/item/09212/EUS_057B9564B4BC4276B0EFA44E43A22B22,http://data.europeana.eu/item/09212/EUS_01F09996243443A2B9FE2DD54E5423F6,http://data.europeana.eu/item/09212/EUS_17ADE74055FF4538960199D09F4C1D9E,http://data.europeana.eu/item/09212/EUS_2B7A9CDE7B074F19965B8F7EB4A1028E,http://data.europeana.eu/item/09212/EUS_2C7DC00084CA4BFE940F28712341F57F,http://data.europeana.eu/item/09212/EUS_3E43BDC8A47A4A8CAE57DD696051485D
Italia,ita(Italian),,,y,,,,http://data.europeana.eu/item/2058606/object_FRS_11331341,http://data.europeana.eu/item/2058606/object_FRS_11331343,http://data.europeana.eu/item/2058606/object_FRS_11331344,http://data.europeana.eu/item/2058606/object_FRS_11331347,http://data.europeana.eu/item/2058606/object_FRS_11331345,http://data.europeana.eu/item/2058606/object_FRS_11331346,http://data.europeana.eu/item/2058606/object_FRS_11331339,http://data.europeana.eu/item/2058606/object_FRS_11331340,http://data.europeana.eu/item/2058606/object_FRS_11331342,http://data.europeana.eu/item/2058606/object_FRS_11331348
Italiaans,ita(Italian),,,y,,,,http://data.europeana.eu/item/2032014/01c86efe105df0877a5a486bc15f8886,http://data.europeana.eu/item/2032014/04c850dbcc19e6410a620816ae541c37,http://data.europeana.eu/item/2032014/0858b5e7005bcf3142a02911790c7beb,http://data.europeana.eu/item/2032014/074a7e39256091cb21f103dc9625689a,http://data.europeana.eu/item/2032014/1fece95066d0a50d00633becfb0f7573,http://data.europeana.eu/item/2032014/250ed525e264156ac504c50381c7e352,http://data.europeana.eu/item/2032014/31ac116a1abf65b4a8becec20665e3a7,http://data.europeana.eu/item/2032014/34f5e5e51b8acd8d569e9fe23a0db6be,http://data.europeana.eu/item/2032014/39b39133df1d3991efd9898361342d1b,http://data.europeana.eu/item/2032014/597fa308720614cb3bb57af43b2f3805
Italian,ita(Italian),,,y,,,,http://data.europeana.eu/item/08701/78A6068C3F0337E8CA065B96B8C8189F7C86762F,http://data.europeana.eu/item/08701/F0923222C22F6D6B99BDC56EE26A8C96E5D75F8A,http://data.europeana.eu/item/08701/63E6129170F9A524AB6EDE68B48B7C76B9CF8E5B,http://data.europeana.eu/item/9200132/540A272961C73D0D10782C6C64A20A081FE16D34,http://data.europeana.eu/item/9200132/ED2C2B13F604BFABB1C699A978A79C18B7FE857D,http://data.europeana.eu/item/9200132/44E9B318DE4D8CA90DDE6FED9C210BD61EC4E70A,http://data.europeana.eu/item/9200132/5676D6927377623C2F0A788E069F34B1D61F1909,http://data.europeana.eu/item/9200132/49C3A4735118EBD3C6489949652C83E059C0C47D,http://data.europeana.eu/item/9200132/2FA379F29AF572ACC477BBCAA46E83A8FB199C95,http://data.europeana.eu/item/9200132/AB7E7C6497FC736031FB978A4E3E8D64DADEB76A
Italiana,ita(Italian),,,y,,,,http://data.europeana.eu/item/9200463/BibliographicResource_3000148674132,http://data.europeana.eu/item/9200463/BibliographicResource_3000148674381,http://data.europeana.eu/item/9200463/BibliographicResource_3000148674384,http://data.europeana.eu/item/9200463/BibliographicResource_3000148674358,http://data.europeana.eu/item/9200463/BibliographicResource_3000148674397,http://data.europeana.eu/item/9200463/BibliographicResource_3000148674409,,,,
Italiano,ita(Italian),,,y,,,,http://data.europeana.eu/item/2021401/AFAC603E13467F78E9A66825C8924894E208F974,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_121b0a03_693c_4d76_9f99_3e7a0afb584e,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1e5ceb3d_b99d_4d74_893c_2261445e5031,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_29ae9332_2a11_438b_8289_6e9421b28353,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_2a5f326a_a51a_4b65_9811_c15c4ff0b8b1,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_30c926d0_d486_4d54_8360_6de69956aa1f,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_35bb13db_263f_4d8f_98f0_a3fe30be863b,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_3b398e46_31e6_4d19_96d6_97696ed5e42b,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_3db860ee_1aad_49c7_8db3_f3c007ab1387,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_4352ef1b_33d8_42c3_88b0_6cc86898e9f8
Italienisch,ita(Italian),,,y,,,,http://data.europeana.eu/item/09428/show_Hs_2001,http://data.europeana.eu/item/2059217/data_sounds_060E8C7D_2D6_0023E_00000D8C_060DC955,http://data.europeana.eu/item/2059217/data_sounds_0E15D6B1_384_000D1_00046840_0E1286F9,,,,,,,
Italià,ita(Italian),,,y,,,,http://data.europeana.eu/item/92078/BibliographicResource_2000068802067,http://data.europeana.eu/item/92078/BibliographicResource_2000068802072,http://data.europeana.eu/item/92078/BibliographicResource_2000068802077,http://data.europeana.eu/item/92078/BibliographicResource_2000068802085,http://data.europeana.eu/item/92078/BibliographicResource_2000068802091,http://data.europeana.eu/item/92078/BibliographicResource_2000068802133,http://data.europeana.eu/item/92078/BibliographicResource_2000068802132,http://data.europeana.eu/item/91917/cgi_bin_thumbnail_exe_CISOROOT__arxiurs_CISOPTR_88,http://data.europeana.eu/item/91917/cgi_bin_thumbnail_exe_CISOROOT__arxiurs_CISOPTR_99,
Itelmen,itl(Itelmen),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_51472_,,,,,,,,,
Iwaidja,ibd(Iwaidja),,,y,,,,http://data.europeana.eu/item/2059205/data_sounds_Iwaidja,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_3FDD_5,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_3FDF_4,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_3FDE_6,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_3FE0_4,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_5F36_4,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_5F3B_7,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_5F37_E,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_5F53_8,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_0008_5F3C_D
